"ComputerName","DateTime","CounterCategory","CounterName","Instance","Value"
"e2016site2","2018-05-6 03:43:38","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:38","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:38","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:38","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:38","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","50099.72"
"e2016site1","2018-05-6 03:43:38","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:38","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:38","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","389022.09"
"e2016site2","2018-05-6 03:43:38","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:38","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:39","processor(_total)","% processor time","_total","17.54"
"e2016site2","2018-05-6 03:43:39","processor(_total)","% processor time","_total","0.76"
"e2016site1","2018-05-6 03:43:39","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:39","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:39","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:39","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:39","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:39","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:39","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:39","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:39","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:39","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:39","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:39","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:39","memory","available mbytes",,"1349"
"e2016site2","2018-05-6 03:43:39","memory","available mbytes",,"1101"
"e2016site1","2018-05-6 03:43:39","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:39","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:39","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:39","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:39","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:39","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:39","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:39","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:39","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:39","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:39","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:39","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:39","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","203800.15"
"e2016site1","2018-05-6 03:43:39","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:39","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:39","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","359926.25"
"e2016site2","2018-05-6 03:43:39","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:39","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:40","processor(_total)","% processor time","_total","4.24"
"e2016site2","2018-05-6 03:43:40","processor(_total)","% processor time","_total","0.77"
"e2016site1","2018-05-6 03:43:40","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:40","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:40","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:40","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:40","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:40","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:40","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:40","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:40","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:40","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:40","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:40","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:40","memory","available mbytes",,"1349"
"e2016site2","2018-05-6 03:43:40","memory","available mbytes",,"1101"
"e2016site1","2018-05-6 03:43:40","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:40","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:40","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:40","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:40","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:40","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:40","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:40","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:40","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:40","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:40","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:40","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:40","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","54921.09"
"e2016site1","2018-05-6 03:43:40","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:40","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:40","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","197206.39"
"e2016site2","2018-05-6 03:43:40","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:40","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:41","processor(_total)","% processor time","_total","0.76"
"e2016site2","2018-05-6 03:43:41","processor(_total)","% processor time","_total","0.22"
"e2016site1","2018-05-6 03:43:41","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:41","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:41","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:41","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:41","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:41","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:41","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:41","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:41","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:41","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:41","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:41","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:41","memory","available mbytes",,"1350"
"e2016site2","2018-05-6 03:43:41","memory","available mbytes",,"1102"
"e2016site1","2018-05-6 03:43:41","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:41","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:41","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:41","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:41","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:41","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:41","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:41","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:41","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:41","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:41","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:41","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:41","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","51329.01"
"e2016site1","2018-05-6 03:43:41","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:41","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:41","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","321919.89"
"e2016site2","2018-05-6 03:43:41","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:41","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:42","processor(_total)","% processor time","_total","2.28"
"e2016site2","2018-05-6 03:43:42","processor(_total)","% processor time","_total","5.31"
"e2016site1","2018-05-6 03:43:42","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:42","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:42","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:42","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:42","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:42","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:42","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:42","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:42","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:42","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:42","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:42","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:42","memory","available mbytes",,"1351"
"e2016site2","2018-05-6 03:43:42","memory","available mbytes",,"1102"
"e2016site1","2018-05-6 03:43:42","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:42","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:42","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:42","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:42","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:42","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:42","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:42","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:42","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:42","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:42","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:42","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:42","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","51206.91"
"e2016site1","2018-05-6 03:43:42","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:42","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:42","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","453504.46"
"e2016site2","2018-05-6 03:43:42","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:42","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:43","processor(_total)","% processor time","_total","9.85"
"e2016site2","2018-05-6 03:43:43","processor(_total)","% processor time","_total","1.16"
"e2016site1","2018-05-6 03:43:43","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:43","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:43","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:43","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:43","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:43","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:43","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:43","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:43","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:43","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:43","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:43","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:43","memory","available mbytes",,"1346"
"e2016site2","2018-05-6 03:43:43","memory","available mbytes",,"1102"
"e2016site1","2018-05-6 03:43:43","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:43","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:43","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:43","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:43","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:43","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:43","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:43","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:44","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:44","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:44","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:44","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:44","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","46415.83"
"e2016site1","2018-05-6 03:43:44","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:44","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:44","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","211326.79"
"e2016site2","2018-05-6 03:43:44","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:44","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:45","processor(_total)","% processor time","_total","6.82"
"e2016site2","2018-05-6 03:43:45","processor(_total)","% processor time","_total","0"
"e2016site1","2018-05-6 03:43:45","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:45","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:45","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:45","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:45","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:45","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:45","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:45","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:45","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:45","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:45","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:45","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:45","memory","available mbytes",,"1348"
"e2016site2","2018-05-6 03:43:45","memory","available mbytes",,"1102"
"e2016site1","2018-05-6 03:43:45","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:45","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:45","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:45","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:45","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:45","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:45","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:45","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:45","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:45","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:45","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:45","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:45","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","77625.14"
"e2016site1","2018-05-6 03:43:45","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:45","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:45","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","324335.46"
"e2016site2","2018-05-6 03:43:45","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:45","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:46","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:43:46","processor(_total)","% processor time","_total","4.69"
"e2016site1","2018-05-6 03:43:46","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:46","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:46","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:46","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:46","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:46","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:46","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:46","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:46","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:46","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:46","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:46","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:46","memory","available mbytes",,"1349"
"e2016site2","2018-05-6 03:43:46","memory","available mbytes",,"1102"
"e2016site1","2018-05-6 03:43:46","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:46","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:46","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:46","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:46","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:46","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:46","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:46","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:46","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:46","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:46","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:46","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:46","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","46372.1"
"e2016site1","2018-05-6 03:43:46","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:46","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:46","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","396535.22"
"e2016site2","2018-05-6 03:43:46","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:46","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:47","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:43:47","processor(_total)","% processor time","_total","8.85"
"e2016site1","2018-05-6 03:43:47","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:47","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:47","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:47","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:47","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:47","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:47","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:47","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0.18"
"e2016site2","2018-05-6 03:43:47","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:47","msexchangeis store(_total)","rpc average latency","_total","0.15"
"e2016site1","2018-05-6 03:43:47","msexchange rpcclientaccess","rpc requests",,"0"
